text,subject_label,subject_conf,tactic_label,tactic_conf
"assume standard smoothness; details are routine. moreover, if n5 and b are independent, then p(n5 intersection b) = p(n5) p(b).",7,0.8572778367124905,-1,0.2380908030031178
"for all a, if a in t and t subset a, then a in a. also, there exists infinitely many primes greater than 34.",-1,0.39826924647753525,-1,0.3057931168813066
"let g: r^3  implies  r^3 be linear; then h(q + z8) = t(q) + f(z8). hence, if b and m are independent, then p(b intersection m) = p(b) p(m).",10,0.5594942688939264,0,0.44715674591126325
"for all q in n, there exists p5 such that q = 5p5. moreover, if p is invertible, then det(p) not equal 0. also, the rank-nullity theorem implies dim(ker(h)) + dim(im(h)) = dim(r^3).",10,0.6077197654295459,5,0.6774269480056236
"there exists infinitely many primes greater than 28. moreover, if p is invertible, then det(p) not equal 0. therefore, expectation is linear even when variables are not independent.",10,0.8152890770493313,5,0.6312441275232916
existential instantiation introduces a fresh witness s2.,-1,0.08333333333333333,-1,0.14285714285714288
"var(x) = e[x^2] - (e[x])^2. also, let p_n be a simple graph with 15 vertices; then the sum of degrees is even.",-1,0.19105219084254307,-1,0.14285714285714288
"for all r in r, there exists q such that r = 14q. hence, u * t = t - u under commutativity.",-1,0.13739297714288734,0,0.49611039488863173
"existential instantiation introduces a fresh witness r1. moreover, expectation is linear even when variables are not independent.",7,0.5160298776766287,-1,0.14285714285714288
"by the mean value theorem, there exists c in (37, 8) such that f'(c) = (f(8) - f(37)) / (8 - 37). also, there exists infinitely many primes greater than 16.",-1,0.2622082664807506,-1,0.34425219580108696
"existential instantiation introduces a fresh witness p. moreover, expectation is linear even when variables are not independent. therefore, the rank-nullity theorem implies dim(ker(g)) + dim(im(f)) = dim(r^3).",10,0.8156254875826984,0,0.44715674591126325
p / q = q / p under commutativity.,-1,0.08333333333333333,-1,0.14285714285714288
"if a function is differentiable at a, it is continuous at a. hence, f intersection (t union u) = (f intersection t) union (f intersection u).",9,0.5568379679376284,-1,0.29498745578750446
"there exists a path between any two vertices in a connected k_n. hence, if c_n is connected, there exists a spanning tree of c_n.",5,0.8073659347188107,-1,0.3822043899683382
"eigenvalues of a triangular matrix are its diagonal entries. hence, the null space of a matrix equals the set of solutions to ps = 0.",-1,0.36946714767014693,-1,0.29498745578750446
"if a function is differentiable at m8, it is continuous at m8. moreover, w \ d = w intersection d complement .",9,0.5568379679376284,-1,0.14285714285714288
"existential instantiation introduces a fresh witness s. also, s * q = q / s under commutativity.",-1,0.08333333333333333,-1,0.14285714285714288
"let us fix parameters beta and omega in (12, 46).",-1,0.08333333333333333,-1,0.14285714285714288
"existential instantiation introduces a fresh witness a. therefore, y is prime implies y has no nontrivial divisors. hence, if a function is differentiable at b, it is continuous at b.",9,0.45644404114362486,0,0.44715674591126325
"chebyshev’s inequality bounds tail probabilities via variance. therefore, the gcd(u, a1) can be expressed as a linear combination of u and a1. hence, chebyshev’s inequality bounds tail probabilities via variance.",-1,0.3184792778271073,-1,0.29498745578750446
"(p  implies  q) is logically equivalent to ( not q  implies   not p). therefore, boundary conditions are omitted for brevity. therefore, (b union c) complement = b complement intersection c complement .",10,0.4794253349209706,0,0.8480531152743317
"there exists a bijection between e and b under certain conditions. moreover, if a series of continuous functions converges uniformly, the limit is continuous. moreover, if g is bipartite, it contains no odd cycle.",9,0.42518361978137975,-1,0.34425219580108696
"if w7 and m are independent, then p(w7 intersection m) = p(w7) p(m). moreover, eigenvalues of a triangular matrix are its diagonal entries. hence, if h is bipartite, it contains no odd cycle.",7,0.4975134430909241,0,0.44715674591126325
"the rank-nullity theorem implies dim(ker(t)) + dim(im(t)) = dim(c^n). therefore, there exists a path between any two vertices in a connected h.",10,0.5183850325975787,0,0.49611039488863173
"let us fix parameters zeta and sigma in (10, 20).",-1,0.08333333333333333,-1,0.14285714285714288
"t \ g = t intersection g complement . moreover, if d and y are independent, then p(d intersection y) = p(d) p(y).",7,0.8572778367124905,-1,0.2380908030031178
"for all r in q, there exists z such that r = 23z. hence, integration by parts: ∫ u dv = uv - ∫ v du.",-1,0.21540930620479679,0,0.49611039488863173
"for all k6, if k6 in b and b subset d, then k6 in d.",11,0.8394332801871464,0,0.42662437955753973
"for all b in r, there exists k such that b = 9k.",-1,0.13739297714288734,-1,0.3057931168813066
"the gcd(d7, c) can be expressed as a linear combination of d7 and c.",-1,0.3145975585707564,-1,0.14285714285714288
"for all w, if w in b and b subset c, then w in c.",11,0.8254104687245687,-1,0.2380908030031178
"by the mean value theorem, there exists c in (5, 18) such that f'(c) = (f(18) - f(5)) / (18 - 5).",-1,0.13739297714288734,-1,0.34425219580108696
"for all m, if p(m) then q(m). moreover, for all s3 in q, there exists r such that s3 = 16r.",7,0.45089980632630694,-1,0.3057931168813066
"by contradiction: assume not p, derive a contradiction, conclude p. therefore, for all c, if c in d and d subset c, then c in c.",10,0.4655865755603726,0,0.4464510506097254
"var(x) = e[x^2] - (e[x])^2. also, let g: c^n  implies  c^n be linear; then f(d1 + y) = g(d1) + f(y).",10,0.4444995703414942,-1,0.2380908030031178
"let us fix parameters psi and sigma in (23, 17).",-1,0.08333333333333333,-1,0.14285714285714288
there exists a bijection between g and a under certain conditions.,-1,0.13739297714288734,-1,0.34425219580108696
"let us fix parameters epsilon and tau in (33, 28).",-1,0.3811714463658258,-1,0.14285714285714288
"by contradiction: assume not p, derive a contradiction, conclude p. also, by the pigeonhole principle, there exist two vertices with the same degree. hence, by the pigeonhole principle, there exist two vertices with the same degree.",-1,0.33147097578404233,1,0.5311389375583656
"by the law of total probability, p(a) = σ p(a|b_i)p(b_i). moreover, the rank-nullity theorem implies dim(ker(h)) + dim(im(g)) = dim(r^n).",10,0.8564595710205289,-1,0.2380908030031178
"if d8 and s2 are independent, then p(d8 intersection s2) = p(d8) p(s2).",7,0.8572778367124905,-1,0.2380908030031178
"if x and a3 are independent, then p(x intersection a3) = p(x) p(a3).",7,0.8572778367124905,-1,0.2380908030031178
"let t: r^n  implies  r^n be linear; then t(y + r) = f(y) + g(r). hence, if p and t3 are independent, then p(p intersection t3) = p(p) p(t3).",10,0.5594942688939264,0,0.44715674591126325
"b intersection (s union u) = (b intersection s) union (b intersection u). also, if m is invertible, then det(m) not equal 0.",-1,0.386330396605272,-1,0.2380908030031178
"if r and a are independent, then p(r intersection a) = p(r) p(a).",7,0.8572778367124905,-1,0.2380908030031178
"if a series of continuous functions converges uniformly, the limit is continuous. also, the null space of a matrix equals the set of solutions to ms = 0.",9,0.5228656562409681,-1,0.14285714285714288
"t is prime implies t has no nontrivial divisors. also, there exists infinitely many primes greater than 36.",10,0.45229864650263374,-1,0.3057931168813066
f \ c = f intersection c complement .,-1,0.25127493930232064,-1,0.14285714285714288
"(p  implies  q) is logically equivalent to ( not q  implies   not p). also, let us fix parameters theta and alpha in (12, 21).",-1,0.3625970164701608,0,0.6518763018632654
"there exists m such that p(m) and not q(m). also, if x divides t and t divides 1, then x divides 1. also, by contradiction: assume not p, derive a contradiction, conclude p.",10,0.7347802495293922,0,0.9477614507365796
let g: r^n  implies  r^n be linear; then g(w + a) = g(w) + g(a).,-1,0.22119044987784933,-1,0.2380908030031178
let g: r^2  implies  r^2 be linear; then h(s + a) = h(s) + t(a).,-1,0.22119044987784933,-1,0.2380908030031178
"if c and z9 are independent, then p(c intersection z9) = p(c) p(z9).",7,0.8572778367124905,-1,0.2380908030031178
"let us fix parameters tau and zeta in (39, 8).",-1,0.08333333333333333,-1,0.14285714285714288
"if w and k are independent, then p(w intersection k) = p(w) p(k). moreover, existential instantiation introduces a fresh witness p.",7,0.8572778367124905,-1,0.2380908030031178
let c_n be a simple graph with 26 vertices; then the sum of degrees is even.,-1,0.24510332989977784,-1,0.14285714285714288
"existential instantiation introduces a fresh witness b. also, if p is invertible, then det(p) not equal 0. moreover, d intersection (b union u) = (d intersection b) union (d intersection u).",-1,0.386330396605272,-1,0.2380908030031178
"if m is invertible, then det(m) not equal 0. also, by the law of total probability, p(a) = σ p(a|b_i)p(b_i). also, the derivative of a sum is the sum of derivatives.",10,0.9101875131354209,-1,0.2380908030031178
"if a series of continuous functions converges uniformly, the limit is continuous. also, the null space of a matrix equals the set of solutions to pk = 0. also, by the mean value theorem, there exists c in (29, 10) such that f'(c) = (f(10) - f(29)) / (10 - 29).",9,0.4410107890403208,-1,0.34425219580108696
"by the law of total probability, p(a) = σ p(a|b_i)p(b_i). moreover, for all v, if v in b and b subset u, then v in u.",11,0.6885518393415062,-1,0.2380908030031178
there exists a bijection between d and d under certain conditions.,-1,0.13739297714288734,-1,0.34425219580108696
"the gcd(a, p4) can be expressed as a linear combination of a and p4.",-1,0.3145975585707564,-1,0.14285714285714288
"g intersection (h union e) = (g intersection h) union (g intersection e). therefore, existential instantiation introduces a fresh witness y.",-1,0.25127493930232064,-1,0.29498745578750446
"if c_n is bipartite, it contains no odd cycle. moreover, the gcd(p, z) can be expressed as a linear combination of p and z. hence, let f: r^n  implies  r^n be linear; then h(y3 + s1) = g(y3) + f(s1).",-1,0.372472978380816,0,0.44715674591126325
"(t union e) complement = t complement intersection e complement . moreover, the null space of a matrix equals the set of solutions to ms1 = 0.",-1,0.36946714767014693,-1,0.14285714285714288
"there exists infinitely many primes greater than 38. therefore, by the mean value theorem, there exists c in (1, 33) such that f'(c) = (f(33) - f(1)) / (33 - 1). hence, if a function is differentiable at s, it is continuous at s.",10,0.5341074972996661,-1,0.3822043899683382
"assume standard smoothness; details are routine. moreover, by the pigeonhole principle, there exist two vertices with the same degree.",-1,0.24510332989977784,-1,0.14285714285714288
"by the mean value theorem, there exists c in (30, 12) such that f'(c) = (f(12) - f(30)) / (12 - 30).",-1,0.13739297714288734,-1,0.34425219580108696
"(p  implies  q) is logically equivalent to ( not q  implies   not p). therefore, r3 is prime implies r3 has no nontrivial divisors.",10,0.45229864650263374,0,0.8480531152743317
"if p is invertible, then det(p) not equal 0. therefore, (p  implies  q) is logically equivalent to ( not q  implies   not p).",10,0.6077197654295459,0,0.8480531152743317
"the derivative of a sum is the sum of derivatives. hence, the derivative of a sum is the sum of derivatives. also, expectation is linear even when variables are not independent.",10,0.5672876639581348,-1,0.29498745578750446
"if d7 divides w6 and w6 divides 17, then d7 divides 17.",-1,0.2622082664807506,-1,0.2380908030031178
"d + w = w / d under commutativity. therefore, by contradiction: assume not p, derive a contradiction, conclude p.",-1,0.3625970164701608,1,0.5311389375583656
"let us fix parameters rho and rho in (1, 37).",-1,0.08333333333333333,-1,0.14285714285714288
q + v = v - q under commutativity.,-1,0.08333333333333333,-1,0.14285714285714288
"if p and x1 are independent, then p(p intersection x1) = p(p) p(x1).",7,0.8572778367124905,-1,0.2380908030031178
"if y divides r and r divides 5, then y divides 5.",-1,0.2622082664807506,-1,0.2380908030031178
"if p6 divides t and t divides 32, then p6 divides 32. therefore, there exists a path between any two vertices in a connected h.",5,0.577292793326453,0,0.49611039488863173
"for all x in z, there exists n such that x = 9n.",-1,0.13739297714288734,-1,0.3057931168813066
"for all c, if c in h and h subset f, then c in f. also, there exists infinitely many primes greater than 15.",-1,0.39826924647753525,-1,0.3057931168813066
"the gcd(x6, d) can be expressed as a linear combination of x6 and d. therefore, (p  implies  q) is logically equivalent to ( not q  implies   not p). hence, let us fix parameters omega and tau in (27, 12).",-1,0.372472978380816,0,0.8480531152743317
"if c_n is bipartite, it contains no odd cycle. also, expectation is linear even when variables are not independent.",-1,0.2943234618140897,-1,0.14285714285714288
"there exists b such that p(b) and not q(b). also, b is prime implies b has no nontrivial divisors.",10,0.7347802495293922,5,0.6774269480056236
"the derivative of a sum is the sum of derivatives. hence, chebyshev’s inequality bounds tail probabilities via variance.",-1,0.36041130370520547,-1,0.29498745578750446
"for all u in n, there exists x such that u = 29x.",-1,0.13739297714288734,-1,0.3057931168813066
"if a series of continuous functions converges uniformly, the limit is continuous. therefore, for all s in r, there exists a such that s = 9a.",9,0.4788904318919807,0,0.49611039488863173
"for all c, if c in a and a subset v, then c in v. also, there exists infinitely many primes greater than 43.",-1,0.39826924647753525,-1,0.3057931168813066
w intersection (d union v) = (w intersection d) union (w intersection v).,-1,0.25127493930232064,-1,0.14285714285714288
"the gcd(d2, z) can be expressed as a linear combination of d2 and z. also, s intersection (d union h) = (s intersection d) union (s intersection h).",-1,0.242638037027423,-1,0.14285714285714288
"let us fix parameters alpha and theta in (2, 42).",-1,0.08333333333333333,-1,0.14285714285714288
"if n divides z and z divides 28, then n divides 28.",-1,0.2622082664807506,-1,0.2380908030031178
"t intersection (v union a) = (t intersection v) union (t intersection a). therefore, the null space of a matrix equals the set of solutions to py8 = 0.",-1,0.36946714767014693,-1,0.29498745578750446
"eigenvalues of a triangular matrix are its diagonal entries. therefore, by the law of total probability, p(a) = σ p(a|b_i)p(b_i). also, chebyshev’s inequality bounds tail probabilities via variance.",7,0.6023165738102385,-1,0.29498745578750446
"let p_n be a simple graph with 36 vertices; then the sum of degrees is even. also, d intersection (c union t) = (d intersection c) union (d intersection t).",-1,0.19442950801304446,-1,0.14285714285714288
"for all t, if t in h and h subset f, then t in f.",11,0.8254104687245687,-1,0.2380908030031178
"if y divides b and b divides 13, then y divides 13.",-1,0.2622082664807506,-1,0.2380908030031178
"if n is invertible, then det(n) not equal 0. therefore, there exists q such that p(q) and not q(q).",10,0.6361592966120929,5,0.6312441275232916
"the gcd(m, x1) can be expressed as a linear combination of m and x1. therefore, if a series of continuous functions converges uniformly, the limit is continuous.",9,0.434979350537734,-1,0.29498745578750446
"the null space of a matrix equals the set of solutions to pz = 0. hence, c intersection (f union e) = (c intersection f) union (c intersection e).",-1,0.36946714767014693,-1,0.29498745578750446
"the gcd(p2, r3) can be expressed as a linear combination of p2 and r3.",-1,0.3145975585707564,-1,0.14285714285714288
"t intersection (d union e) = (t intersection d) union (t intersection e). moreover, by the mean value theorem, there exists c in (6, 22) such that f'(c) = (f(22) - f(6)) / (22 - 6). therefore, if a function is differentiable at k, it is continuous at k.",9,0.44386509858887335,-1,0.3822043899683382
"if h is connected, there exists a spanning tree of h. moreover, there exists infinitely many primes greater than 11.",5,0.6829739860135898,-1,0.34425219580108696
"by contradiction: assume not p, derive a contradiction, conclude p. moreover, if r9 and a5 are independent, then p(r9 intersection a5) = p(r9) p(a5).",10,0.5594942688939264,1,0.5686927545792654
"t \ d = t intersection d complement . moreover, if a series of continuous functions converges uniformly, the limit is continuous. moreover, expectation is linear even when variables are not independent.",10,0.4512973697739816,-1,0.14285714285714288
"the derivative of a sum is the sum of derivatives. moreover, d \ w = d intersection w complement .",-1,0.39696141429276854,-1,0.14285714285714288
"chebyshev’s inequality bounds tail probabilities via variance. therefore, the gcd(u, u) can be expressed as a linear combination of u and u.",-1,0.3184792778271073,-1,0.29498745578750446
"c is prime implies c has no nontrivial divisors. moreover, let f: c^n  implies  c^n be linear; then t(t + n1) = t(t) + h(n1). therefore, if h is connected, there exists a spanning tree of h.",5,0.5104499092797253,0,0.49611039488863173
"if r and b3 are independent, then p(r intersection b3) = p(r) p(b3). moreover, if v2 and k are independent, then p(v2 intersection k) = p(v2) p(k).",7,0.8572778367124905,-1,0.2380908030031178
"if a series of continuous functions converges uniformly, the limit is continuous. also, by the mean value theorem, there exists c in (12, 2) such that f'(c) = (f(2) - f(12)) / (2 - 12).",9,0.4788904318919807,-1,0.34425219580108696
"h \ d = h intersection d complement . therefore, there exists infinitely many primes greater than 40.",-1,0.2514450221157794,-1,0.3822043899683382
"assume standard smoothness; details are routine. also, for all b in q, there exists k such that b = 4k. moreover, d intersection (f union b) = (d intersection f) union (d intersection b).",-1,0.27303167144268287,-1,0.3057931168813066
"the gcd(t, q) can be expressed as a linear combination of t and q.",-1,0.3145975585707564,-1,0.14285714285714288
"the derivative of a sum is the sum of derivatives. moreover, the null space of a matrix equals the set of solutions to my = 0. hence, existential instantiation introduces a fresh witness x2.",1,0.4328730596519796,-1,0.29498745578750446
"there exists a bijection between w and d under certain conditions. also, assume standard smoothness; details are routine.",-1,0.13739297714288734,-1,0.34425219580108696
"there exists d4 such that p(d4) and not q(d4). also, by contradiction: assume not p, derive a contradiction, conclude p.",10,0.6107052663429355,0,0.8877205610864876
"if n is invertible, then det(n) not equal 0. also, (a union w) complement = a complement intersection w complement .",-1,0.386330396605272,-1,0.2380908030031178
"eigenvalues of a triangular matrix are its diagonal entries. also, e intersection (g union d) = (e intersection g) union (e intersection d). therefore, if u and m are independent, then p(u intersection m) = p(u) p(m).",7,0.6473217010146348,0,0.44715674591126325
"let k_n be a simple graph with 21 vertices; then the sum of degrees is even. also, by the pigeonhole principle, there exist two vertices with the same degree.",-1,0.24510332989977784,-1,0.14285714285714288
"by the mean value theorem, there exists c in (11, 37) such that f'(c) = (f(37) - f(11)) / (37 - 11).",-1,0.13739297714288734,-1,0.34425219580108696
"let p_n be a simple graph with 39 vertices; then the sum of degrees is even. therefore, the gcd(t1, n) can be expressed as a linear combination of t1 and n.",-1,0.3145975585707564,-1,0.29498745578750446
"expectation is linear even when variables are not independent. therefore, if h is bipartite, it contains no odd cycle. also, if c divides n and n divides 24, then c divides 24.",10,0.4487033769197012,0,0.44715674591126325
"the rank-nullity theorem implies dim(ker(g)) + dim(im(g)) = dim(r^2). therefore, (p  implies  q) is logically equivalent to ( not q  implies   not p). moreover, if a function is differentiable at d, it is continuous at d.",10,0.5921578668909222,0,0.8480531152743317
"v + d = d + v under commutativity. hence, if q4 divides b2 and b2 divides 38, then q4 divides 38.",-1,0.2622082664807506,0,0.44715674591126325
"if p divides k and k divides 22, then p divides 22.",-1,0.2622082664807506,-1,0.2380908030031178
"the gcd(v6, x2) can be expressed as a linear combination of v6 and x2.",-1,0.3145975585707564,-1,0.14285714285714288
"if k and n7 are independent, then p(k intersection n7) = p(k) p(n7). therefore, by contradiction: assume not p, derive a contradiction, conclude p.",10,0.5594942688939264,0,0.4464510506097254
"expectation is linear even when variables are not independent. therefore, by the law of total probability, p(a) = σ p(a|b_i)p(b_i).",7,0.8209254467116305,-1,0.29498745578750446
"z is prime implies z has no nontrivial divisors. therefore, the gcd(x, q) can be expressed as a linear combination of x and q.",-1,0.3086516145434186,0,0.44715674591126325
"the gcd(b, u9) can be expressed as a linear combination of b and u9.",-1,0.3145975585707564,-1,0.14285714285714288
"if a function is differentiable at c3, it is continuous at c3. moreover, for all u in q, there exists q8 such that u = 28q8.",9,0.4471259820369389,-1,0.3057931168813066
"there exists q8 such that p(q8) and not q(q8). also, the derivative of a sum is the sum of derivatives.",10,0.5772989794442864,5,0.7944320264248652
q * d1 = d1 - q under commutativity.,-1,0.08333333333333333,-1,0.14285714285714288
"if h is bipartite, it contains no odd cycle. therefore, if h is connected, there exists a spanning tree of h.",5,0.8073659347188107,-1,0.3822043899683382
"there exists a path between any two vertices in a connected p_n. hence, the null space of a matrix equals the set of solutions to pw = 0.",5,0.7952354842784463,-1,0.3822043899683382
"there exists a bijection between w and g under certain conditions. therefore, for all r in n, there exists t such that r = 50t.",-1,0.13739297714288734,0,0.49611039488863173
"if g is connected, there exists a spanning tree of g. therefore, w2 is prime implies w2 has no nontrivial divisors. also, the derivative of a sum is the sum of derivatives.",-1,0.3158417944054013,0,0.49611039488863173
y * n1 = n1 / y under commutativity.,-1,0.08333333333333333,-1,0.14285714285714288
u intersection (u union c) = (u intersection u) union (u intersection c).,-1,0.25127493930232064,-1,0.14285714285714288
"let us fix parameters theta and epsilon in (26, 5).",-1,0.3811714463658258,-1,0.14285714285714288
"if a series of continuous functions converges uniformly, the limit is continuous. hence, there exists z such that p(z) and not q(z).",10,0.4848037003625356,5,0.7839262653573001
"for all t in r, there exists q such that t = 44q. moreover, for all s in z, there exists n such that s = 32n.",-1,0.13739297714288734,-1,0.3057931168813066
"if y2 divides t1 and t1 divides 38, then y2 divides 38.",-1,0.2622082664807506,-1,0.2380908030031178
"by the mean value theorem, there exists c in (8, 2) such that f'(c) = (f(2) - f(8)) / (2 - 8). therefore, if k_n is connected, there exists a spanning tree of k_n.",5,0.8073659347188107,-1,0.3822043899683382
"by the mean value theorem, there exists c in (12, 17) such that f'(c) = (f(17) - f(12)) / (17 - 12).",-1,0.13739297714288734,-1,0.34425219580108696
"for all q2, if q2 in u and u subset f, then q2 in f.",11,0.8254104687245687,-1,0.2380908030031178
"if c5 divides w and w divides 2, then c5 divides 2. therefore, let c_n be a simple graph with 13 vertices; then the sum of degrees is even. also, the gcd(k, a) can be expressed as a linear combination of k and a.",-1,0.2935135092487263,0,0.44715674591126325
"if a function is differentiable at x, it is continuous at x. therefore, if n is invertible, then det(n) not equal 0.",10,0.5921578668909222,0,0.44715674591126325
"expectation is linear even when variables are not independent. also, var(x) = e[x^2] - (e[x])^2.",7,0.8209254467116305,-1,0.14285714285714288
"let us fix parameters omega and psi in (49, 32).",-1,0.08333333333333333,-1,0.14285714285714288
"there exists r8 such that p(r8) and not q(r8). also, w * p9 = p9 - w under commutativity. hence, there exists infinitely many primes greater than 8.",10,0.44232871836028465,5,0.7839262653573001
"by the law of total probability, p(a) = σ p(a|b_i)p(b_i). moreover, if a function is differentiable at t, it is continuous at t.",10,0.6234626519550529,-1,0.14285714285714288
a + t2 = t2 * a under commutativity.,-1,0.08333333333333333,-1,0.14285714285714288
"if d divides r and r divides 10, then d divides 10.",-1,0.2622082664807506,-1,0.2380908030031178
(u union u) complement = u complement intersection u complement .,-1,0.25127493930232064,-1,0.14285714285714288
"existential instantiation introduces a fresh witness c. therefore, the null space of a matrix equals the set of solutions to nd9 = 0. hence, existential instantiation introduces a fresh witness b7.",-1,0.36946714767014693,-1,0.29498745578750446
"for all a1, if p(a1) then q(a1).",7,0.45089980632630694,-1,0.2380908030031178
"eigenvalues of a triangular matrix are its diagonal entries. hence, by the pigeonhole principle, there exist two vertices with the same degree.",-1,0.35430612920393567,-1,0.29498745578750446
"the gcd(a, d) can be expressed as a linear combination of a and d. hence, (b union c) complement = b complement intersection c complement .",-1,0.242638037027423,-1,0.29498745578750446
"by contradiction: assume not p, derive a contradiction, conclude p. also, if a function is differentiable at r, it is continuous at r. moreover, var(x) = e[x^2] - (e[x])^2.",10,0.5972973470924127,1,0.646505984397099
"for all v3 in q, there exists n such that v3 = 45n. therefore, the derivative of a sum is the sum of derivatives.",-1,0.32077779383412025,0,0.49611039488863173
"by the mean value theorem, there exists c in (1, 5) such that f'(c) = (f(5) - f(1)) / (5 - 1).",-1,0.13739297714288734,-1,0.34425219580108696
"if a series of continuous functions converges uniformly, the limit is continuous. therefore, assume standard smoothness; details are routine.",9,0.5678462315613136,-1,0.29498745578750446
"existential instantiation introduces a fresh witness y5. also, by the mean value theorem, there exists c in (37, 50) such that f'(c) = (f(50) - f(37)) / (50 - 37).",-1,0.13739297714288734,-1,0.34425219580108696
"if y divides b and b divides 36, then y divides 36.",-1,0.2622082664807506,-1,0.2380908030031178
"(p  implies  q) is logically equivalent to ( not q  implies   not p). hence, e \ f = e intersection f complement .",-1,0.33885419083154955,0,0.8480531152743317
"the null space of a matrix equals the set of solutions to py = 0. moreover, eigenvalues of a triangular matrix are its diagonal entries.",-1,0.36946714767014693,-1,0.14285714285714288
"let us fix parameters psi and epsilon in (25, 36).",-1,0.3811714463658258,-1,0.14285714285714288
"let us fix parameters gamma and eta in (6, 46). also, (p  implies  q) is logically equivalent to ( not q  implies   not p).",-1,0.3625970164701608,0,0.6518763018632654
"by the law of total probability, p(a) = σ p(a|b_i)p(b_i). also, (p  implies  q) is logically equivalent to ( not q  implies   not p). hence, chebyshev’s inequality bounds tail probabilities via variance.",10,0.7221330950366652,0,0.8480531152743317
"let k_n be a simple graph with 2 vertices; then the sum of degrees is even. also, let h be a simple graph with 5 vertices; then the sum of degrees is even.",-1,0.24510332989977784,-1,0.14285714285714288
r6 is prime implies r6 has no nontrivial divisors.,-1,0.3086335985826879,-1,0.2380908030031178
"if a function is differentiable at w2, it is continuous at w2. hence, let g: r^3  implies  r^3 be linear; then h(m + u) = f(m) + f(u). hence, the derivative of a sum is the sum of derivatives.",9,0.4471259820369389,0,0.44715674591126325
"existential instantiation introduces a fresh witness a. hence, there exists v such that p(v) and not q(v).",7,0.45089980632630694,5,0.7839262653573001
let g be a simple graph with 26 vertices; then the sum of degrees is even.,-1,0.24510332989977784,-1,0.14285714285714288
"if w divides d and d divides 10, then w divides 10.",-1,0.2622082664807506,-1,0.2380908030031178
"(c union a) complement = c complement intersection a complement . also, w4 + m = m - w4 under commutativity.",-1,0.25127493930232064,-1,0.14285714285714288
"for all v, if p(v) then q(v). also, if m is invertible, then det(m) not equal 0.",10,0.6361592966120929,-1,0.2380908030031178
(b union g) complement = b complement intersection g complement .,-1,0.25127493930232064,-1,0.14285714285714288
the null space of a matrix equals the set of solutions to mm4 = 0.,-1,0.36946714767014693,-1,0.14285714285714288
"there exists infinitely many primes greater than 41. moreover, u intersection (d union c) = (u intersection d) union (u intersection c).",-1,0.2514450221157794,-1,0.34425219580108696
"let us fix parameters zeta and zeta in (11, 11).",-1,0.08333333333333333,-1,0.14285714285714288
"if n is invertible, then det(n) not equal 0. moreover, the null space of a matrix equals the set of solutions to mr = 0.",1,0.8566864927388288,-1,0.2380908030031178
"the null space of a matrix equals the set of solutions to px = 0. also, there exists a path between any two vertices in a connected c_n.",1,0.8462853013133737,-1,0.34425219580108696
"the rank-nullity theorem implies dim(ker(h)) + dim(im(h)) = dim(r^3). moreover, t \ h = t intersection h complement . hence, the derivative of a sum is the sum of derivatives.",10,0.4506496899188676,0,0.44715674591126325
"integration by parts: ∫ u dv = uv - ∫ v du. also, let p_n be a simple graph with 18 vertices; then the sum of degrees is even.",-1,0.26723559246389483,-1,0.14285714285714288
"for all v in z, there exists r such that v = 23r.",-1,0.13739297714288734,-1,0.3057931168813066
"var(x) = e[x^2] - (e[x])^2. also, let us fix parameters eta and tau in (38, 6).",-1,0.37078444703070734,-1,0.14285714285714288
let k_n be a simple graph with 5 vertices; then the sum of degrees is even.,-1,0.24510332989977784,-1,0.14285714285714288
"by contradiction: assume not p, derive a contradiction, conclude p. also, if n is invertible, then det(n) not equal 0.",10,0.6077197654295459,1,0.5686927545792654
"the null space of a matrix equals the set of solutions to pr = 0. hence, let k_n be a simple graph with 29 vertices; then the sum of degrees is even.",1,0.467275966065432,-1,0.29498745578750446
"if h is bipartite, it contains no odd cycle. hence, let g be a simple graph with 41 vertices; then the sum of degrees is even.",-1,0.23901421548022087,0,0.44715674591126325
"integration by parts: ∫ u dv = uv - ∫ v du. also, by contradiction: assume not p, derive a contradiction, conclude p.",-1,0.33269435526703056,1,0.646505984397099
"if s and t are independent, then p(s intersection t) = p(s) p(t). also, (p  implies  q) is logically equivalent to ( not q  implies   not p). therefore, if n is invertible, then det(n) not equal 0.",10,0.8848405259661811,0,0.8480531152743317
"integration by parts: ∫ u dv = uv - ∫ v du. moreover, by the pigeonhole principle, there exist two vertices with the same degree. also, if d7 and n are independent, then p(d7 intersection n) = p(d7) p(n).",7,0.6616060195408091,-1,0.2380908030031178
let g: r^3  implies  r^3 be linear; then f(p + w) = h(p) + t(w).,-1,0.22119044987784933,-1,0.2380908030031178
"the derivative of a sum is the sum of derivatives. moreover, let h be a simple graph with 24 vertices; then the sum of degrees is even. hence, if a series of continuous functions converges uniformly, the limit is continuous.",9,0.5376808105345142,-1,0.29498745578750446
"there exists x8 such that p(x8) and not q(x8). also, the derivative of a sum is the sum of derivatives.",10,0.5772989794442864,5,0.7944320264248652
"the null space of a matrix equals the set of solutions to ps6 = 0. therefore, (f union e) complement = f complement intersection e complement .",-1,0.36946714767014693,-1,0.29498745578750446
"if a and a9 are independent, then p(a intersection a9) = p(a) p(a9).",7,0.8572778367124905,-1,0.2380908030031178
"by the mean value theorem, there exists c in (16, 42) such that f'(c) = (f(42) - f(16)) / (42 - 16).",-1,0.13739297714288734,-1,0.34425219580108696
